date;heure;GEN;A1;GON;RUR-SE;RUR_S;RN6;PA04C;BOB;AUT;VITRY;RUR_N;BP_EST;RAMBO
18/07/2014;13;n/d;39;12;8;18;18;23;n/d;28;n/d;13;27;n/d
18/07/2014;14;20;32;14;8;5;20;23;n/d;27;n/d;16;19;n/d
18/07/2014;15;18;39;12;12;11;12;19;n/d;25;n/d;17;24;n/d
18/07/2014;16;16;33;12;8;9;14;18;n/d;19;n/d;20;21;n/d
18/07/2014;17;14;30;13;6;13;12;19;n/d;20;n/d;13;20;n/d
18/07/2014;18;17;29;12;4;11;13;18;n/d;23;n/d;15;19;n/d
18/07/2014;19;18;30;16;7;9;22;21;n/d;27;n/d;12;35;n/d
18/07/2014;20;19;37;21;12;13;27;28;n/d;33;n/d;15;30;n/d
18/07/2014;21;21;37;18;12;10;29;32;n/d;24;n/d;14;32;n/d
18/07/2014;22;18;27;15;11;7;23;24;n/d;28;n/d;17;28;n/d
18/07/2014;23;17;24;15;7;9;16;21;n/d;35;n/d;15;25;n/d
18/07/2014;24;17;24;13;8;6;22;20;n/d;28;n/d;12;25;n/d
19/07/2014;1;16;20;13;8;7;10;18;n/d;27;n/d;12;20;n/d
19/07/2014;2;19;26;11;9;5;16;12;n/d;23;n/d;15;16;n/d
19/07/2014;3;25;31;16;5;11;11;13;n/d;23;n/d;11;21;n/d
19/07/2014;4;17;26;14;7;9;11;17;n/d;22;n/d;17;26;n/d
19/07/2014;5;18;26;14;7;11;13;18;n/d;28;n/d;13;22;n/d
19/07/2014;6;17;24;11;8;13;23;14;n/d;25;n/d;13;29;n/d
19/07/2014;7;16;27;14;6;11;15;17;n/d;27;n/d;13;23;n/d
19/07/2014;8;24;26;14;8;7;23;18;n/d;25;n/d;14;16;n/d
19/07/2014;9;16;25;16;8;11;21;18;n/d;28;n/d;13;24;n/d
19/07/2014;10;16;31;14;14;12;23;12;n/d;30;n/d;13;24;n/d
19/07/2014;11;17;31;16;9;13;19;10;n/d;26;n/d;11;25;n/d
19/07/2014;12;20;23;12;16;11;23;21;n/d;35;n/d;7;27;n/d
19/07/2014;13;16;26;16;8;11;19;22;19;33;n/d;10;27;n/d
19/07/2014;14;20;30;15;9;9;21;23;17;33;n/d;11;27;n/d
19/07/2014;15;23;27;12;7;13;23;24;20;26;n/d;11;21;n/d
19/07/2014;16;24;27;17;9;13;18;23;14;31;n/d;15;27;n/d
19/07/2014;17;21;32;21;5;8;19;23;15;29;n/d;11;26;n/d
19/07/2014;18;21;34;12;7;10;20;22;18;24;n/d;11;27;n/d
19/07/2014;19;17;34;18;7;14;21;24;13;23;n/d;16;29;n/d
19/07/2014;20;19;31;15;15;14;19;22;17;22;n/d;14;27;n/d
19/07/2014;21;18;26;16;10;10;19;25;17;23;n/d;14;23;n/d
19/07/2014;22;18;27;15;10;10;17;20;19;19;n/d;14;25;n/d
19/07/2014;23;19;31;13;8;9;13;21;16;32;n/d;15;25;n/d
19/07/2014;24;17;29;13;9;9;19;18;17;30;n/d;10;21;n/d
20/07/2014;1;16;27;13;6;9;10;16;18;30;n/d;10;23;n/d
20/07/2014;2;16;21;16;n/d;10;18;19;18;26;n/d;9;21;n/d
20/07/2014;3;18;21;9;n/d;15;13;17;18;17;n/d;9;20;n/d
20/07/2014;4;18;24;18;n/d;9;14;18;18;25;n/d;14;23;n/d
20/07/2014;5;14;28;13;n/d;4;9;14;14;12;13;10;9;n/d
20/07/2014;6;6;18;7;n/d;4;16;4;3;18;6;5;10;n/d
20/07/2014;7;7;15;2;n/d;6;10;5;7;12;3;5;11;n/d
20/07/2014;8;9;16;4;n/d;5;10;9;11;12;5;9;15;n/d
20/07/2014;9;10;14;5;n/d;3;9;10;9;13;5;6;11;n/d
20/07/2014;10;7;16;6;n/d;8;8;9;8;14;7;6;17;n/d
20/07/2014;11;5;20;6;n/d;8;7;10;10;14;7;5;14;n/d
20/07/2014;12;8;27;8;n/d;4;7;10;8;18;6;6;10;n/d
20/07/2014;13;8;28;5;n/d;4;9;11;6;13;5;5;9;n/d
20/07/2014;14;12;29;3;n/d;5;10;12;11;13;9;7;14;n/d
20/07/2014;15;11;30;3;n/d;6;9;11;12;18;13;6;13;n/d
20/07/2014;16;7;22;5;n/d;7;17;10;11;17;8;5;19;n/d
20/07/2014;17;8;14;4;n/d;6;14;12;6;15;7;6;21;n/d
20/07/2014;18;7;18;6;n/d;7;9;12;7;14;9;5;20;n/d
20/07/2014;19;7;19;11;n/d;6;13;10;9;13;10;7;20;n/d
20/07/2014;20;11;24;7;n/d;7;9;9;10;14;7;6;12;n/d
20/07/2014;21;8;22;11;n/d;7;8;10;10;20;7;5;11;n/d
20/07/2014;22;7;22;10;n/d;4;8;9;7;13;7;6;9;n/d
20/07/2014;23;10;24;7;n/d;3;7;10;5;16;8;5;11;n/d
20/07/2014;24;9;18;8;n/d;3;9;9;6;11;7;6;10;n/d
21/07/2014;1;9;17;7;n/d;1;10;6;7;16;6;4;11;n/d
21/07/2014;2;8;15;11;n/d;5;12;8;n/d;14;6;8;7;n/d
21/07/2014;3;10;17;9;n/d;6;8;9;n/d;12;6;9;8;n/d
21/07/2014;4;11;22;12;n/d;6;8;8;11;16;5;7;10;n/d
21/07/2014;5;11;25;17;n/d;4;9;11;17;22;5;6;10;n/d
21/07/2014;6;14;36;24;n/d;8;13;13;12;28;7;16;11;n/d
21/07/2014;7;15;36;19;n/d;12;11;14;20;30;8;13;16;n/d
21/07/2014;8;16;36;13;n/d;9;15;16;17;25;8;11;18;n/d
21/07/2014;9;16;34;13;n/d;10;17;18;17;31;21;13;21;n/d
21/07/2014;10;17;41;10;n/d;7;18;n/d;16;25;13;13;17;n/d
21/07/2014;11;17;31;15;n/d;9;16;n/d;15;26;n/d;11;20;n/d
21/07/2014;12;14;29;7;n/d;7;13;n/d;15;19;n/d;14;19;n/d
21/07/2014;13;15;27;7;n/d;6;17;n/d;12;17;n/d;12;14;n/d
21/07/2014;14;15;26;10;4;5;12;n/d;14;16;n/d;12;11;n/d
21/07/2014;15;15;28;10;3;11;13;n/d;14;15;11;7;11;n/d
21/07/2014;16;12;21;9;15;13;14;n/d;8;19;12;6;14;n/d
21/07/2014;17;11;18;10;5;8;12;n/d;13;17;11;11;11;n/d
21/07/2014;18;14;20;10;13;7;7;n/d;11;16;8;11;19;n/d
21/07/2014;19;12;19;12;8;8;13;n/d;10;17;9;8;17;n/d
21/07/2014;20;12;19;12;9;7;8;n/d;9;17;9;9;9;n/d
21/07/2014;21;14;21;12;11;8;14;n/d;9;16;11;9;15;n/d
21/07/2014;22;14;23;17;7;7;11;n/d;11;20;11;9;14;n/d
21/07/2014;23;15;22;17;9;9;14;n/d;13;21;13;14;18;n/d
21/07/2014;24;14;20;13;12;10;12;n/d;15;15;14;16;21;n/d
22/07/2014;1;13;21;16;10;10;13;n/d;12;14;12;9;14;n/d
22/07/2014;2;11;16;14;7;7;14;n/d;n/d;16;10;9;10;n/d
22/07/2014;3;14;17;14;5;6;13;n/d;n/d;n/d;9;11;9;n/d
22/07/2014;4;11;18;14;2;6;11;n/d;9;n/d;9;6;12;n/d
22/07/2014;5;11;19;12;8;10;10;n/d;9;n/d;11;3;11;n/d
22/07/2014;6;13;23;12;8;8;12;n/d;n/d;n/d;10;11;15;n/d
22/07/2014;7;13;25;11;3;11;11;n/d;10;n/d;9;8;15;n/d
22/07/2014;8;11;26;13;0;7;12;n/d;13;n/d;10;9;14;n/d
22/07/2014;9;12;28;15;n/d;3;11;n/d;7;n/d;11;10;15;n/d
22/07/2014;10;12;24;14;6;4;10;12;n/d;n/d;10;9;12;n/d
22/07/2014;11;11;23;13;5;6;13;13;n/d;n/d;11;10;16;n/d
22/07/2014;12;10;21;18;4;9;16;16;14;26;11;15;22;n/d
22/07/2014;13;13;27;19;9;7;15;17;9;28;13;16;20;n/d
22/07/2014;14;15;34;17;12;7;16;19;17;26;15;14;20;n/d
22/07/2014;15;20;31;23;12;15;21;22;16;31;20;21;21;n/d
22/07/2014;16;22;32;13;23;13;24;22;17;31;21;14;31;n/d
22/07/2014;17;20;29;17;17;14;23;21;n/d;34;20;13;30;n/d
22/07/2014;18;18;28;16;19;15;21;19;n/d;33;19;14;26;n/d
22/07/2014;19;17;25;16;18;13;22;19;13;28;19;14;23;n/d
22/07/2014;20;15;26;16;15;16;26;20;10;21;19;13;21;n/d
22/07/2014;21;18;27;15;13;14;20;19;14;25;16;8;19;n/d
22/07/2014;22;18;27;16;14;17;23;19;10;30;16;13;20;n/d
22/07/2014;23;16;24;16;17;9;14;18;12;26;15;21;14;n/d
22/07/2014;24;19;23;21;10;17;13;17;16;23;17;20;18;n/d
23/07/2014;1;21;24;24;12;14;11;20;17;29;18;21;22;n/d
23/07/2014;2;23;26;23;10;12;16;23;18;28;22;19;26;n/d
23/07/2014;3;22;26;26;10;14;12;23;27;25;25;27;26;n/d
23/07/2014;4;24;30;30;13;18;25;25;26;35;24;26;35;n/d
23/07/2014;5;27;36;36;15;19;26;30;32;38;29;24;42;n/d
23/07/2014;6;30;45;31;21;23;37;32;32;47;31;33;37;n/d
23/07/2014;7;35;46;36;30;38;33;34;31;52;34;36;40;n/d
23/07/2014;8;37;42;39;27;36;35;33;33;55;35;34;41;n/d
23/07/2014;9;36;46;37;25;30;n/d;31;39;58;35;40;48;n/d
23/07/2014;10;36;46;27;28;30;n/d;34;36;53;37;30;41;n/d
23/07/2014;11;35;42;23;20;30;36;36;33;50;36;24;40;n/d
23/07/2014;12;31;36;21;17;22;33;33;28;48;33;21;32;n/d
23/07/2014;13;24;35;15;19;15;24;27;23;42;n/d;15;31;n/d
23/07/2014;14;19;34;17;16;15;26;24;22;38;n/d;15;20;n/d
23/07/2014;15;18;27;15;29;15;17;21;17;21;n/d;10;22;n/d
23/07/2014;16;17;27;14;12;12;18;16;15;26;n/d;12;23;n/d
23/07/2014;17;14;32;13;11;13;20;17;14;26;n/d;13;22;n/d
23/07/2014;18;15;28;11;11;13;12;17;14;29;n/d;13;21;n/d
23/07/2014;19;13;21;11;9;10;15;17;13;20;n/d;9;22;n/d
23/07/2014;20;11;19;10;7;8;20;16;8;24;n/d;8;20;n/d
23/07/2014;21;14;22;12;14;12;15;19;13;21;n/d;13;21;n/d
23/07/2014;22;11;24;12;14;9;15;18;16;13;n/d;10;25;n/d
23/07/2014;23;12;23;10;11;10;16;15;15;10;n/d;10;26;n/d
23/07/2014;24;13;19;9;10;12;13;11;13;16;n/d;11;18;n/d
24/07/2014;1;14;19;12;13;14;14;12;12;13;12;11;17;n/d
24/07/2014;2;14;20;17;11;16;14;15;13;14;12;11;20;n/d
24/07/2014;3;14;21;18;11;16;16;16;14;20;13;10;19;n/d
24/07/2014;4;14;23;16;14;13;16;14;15;28;12;16;21;n/d
24/07/2014;5;17;28;20;9;16;16;15;13;42;13;13;28;n/d
24/07/2014;6;20;37;19;13;11;17;16;13;45;14;12;23;n/d
24/07/2014;7;25;36;16;8;10;21;20;15;29;17;17;25;n/d
24/07/2014;8;18;38;17;11;12;27;21;17;31;20;13;29;n/d
24/07/2014;9;18;31;15;11;11;23;22;16;32;17;13;28;n/d
24/07/2014;10;19;33;18;15;9;20;20;15;28;19;14;26;n/d
24/07/2014;11;17;30;15;14;8;21;21;17;25;n/d;12;23;n/d
24/07/2014;12;14;28;27;12;7;18;23;14;35;n/d;13;n/d;n/d
24/07/2014;13;15;28;10;11;8;17;22;11;32;n/d;12;n/d;n/d
24/07/2014;14;13;28;10;12;8;17;23;14;25;n/d;9;n/d;n/d
24/07/2014;15;12;22;12;8;8;14;21;15;22;n/d;9;22;n/d
24/07/2014;16;12;23;9;13;7;18;15;12;21;n/d;9;15;n/d
24/07/2014;17;15;25;12;8;7;15;16;12;28;n/d;13;11;n/d
24/07/2014;18;15;24;17;9;9;18;17;n/d;29;n/d;11;25;n/d
24/07/2014;19;15;26;17;10;13;23;18;13;31;n/d;15;24;n/d
24/07/2014;20;18;29;16;12;8;22;18;16;27;n/d;14;23;n/d
24/07/2014;21;18;26;19;15;11;16;20;16;16;n/d;11;19;n/d
24/07/2014;22;16;27;19;18;17;19;16;15;19;n/d;16;21;n/d
24/07/2014;23;16;24;22;15;13;21;17;15;19;n/d;13;24;n/d
24/07/2014;24;15;23;21;13;14;20;18;17;22;n/d;11;19;n/d
25/07/2014;1;13;19;16;14;16;22;30;17;25;16;13;15;n/d
25/07/2014;2;14;19;14;17;16;41;26;18;21;14;12;18;n/d
25/07/2014;3;14;21;18;14;21;17;20;17;28;14;12;23;n/d
25/07/2014;4;15;20;21;13;17;23;15;16;26;16;18;21;n/d
25/07/2014;5;18;28;20;17;17;18;15;17;34;16;17;25;n/d
25/07/2014;6;18;34;19;13;19;24;19;19;35;16;16;24;n/d
25/07/2014;7;18;33;19;13;17;23;18;18;30;17;18;27;n/d
25/07/2014;8;17;30;16;11;13;19;18;19;27;18;15;25;n/d
25/07/2014;9;16;28;12;10;11;11;18;16;31;14;13;19;n/d
25/07/2014;10;17;n/d;9;11;8;18;17;13;26;12;9;17;n/d
25/07/2014;11;13;21;5;9;16;17;18;12;24;10;8;14;n/d
25/07/2014;12;12;21;7;n/d;10;13;15;9;24;n/d;7;23;n/d
25/07/2014;13;11;22;8;n/d;8;20;16;8;25;n/d;6;16;n/d
25/07/2014;14;12;21;9;9;9;16;15;9;25;n/d;5;14;n/d
25/07/2014;15;10;24;8;7;7;13;12;8;21;n/d;7;13;n/d
25/07/2014;16;11;22;6;5;9;12;12;6;18;n/d;8;12;n/d
25/07/2014;17;13;22;11;7;6;14;11;12;22;n/d;7;10;n/d
25/07/2014;18;8;18;8;8;6;17;12;8;20;n/d;7;9;n/d
25/07/2014;19;10;19;11;9;6;17;14;9;21;n/d;12;14;n/d
25/07/2014;20;13;22;14;11;6;19;15;10;22;n/d;12;20;n/d
25/07/2014;21;16;22;15;13;11;14;18;16;22;n/d;15;21;n/d
25/07/2014;22;17;24;17;12;10;17;17;15;25;n/d;14;15;n/d
25/07/2014;23;16;25;12;8;16;18;17;16;21;n/d;13;20;n/d
25/07/2014;24;15;25;17;8;12;17;16;18;22;n/d;16;24;n/d
26/07/2014;1;15;22;18;7;16;17;16;17;23;15;17;19;n/d
26/07/2014;2;16;19;21;13;16;22;16;13;26;13;13;22;n/d
26/07/2014;3;15;20;19;15;18;18;17;13;21;14;22;19;n/d
26/07/2014;4;19;23;25;11;16;12;16;17;29;16;24;22;n/d
26/07/2014;5;21;28;28;11;17;22;18;18;34;17;29;22;n/d
26/07/2014;6;24;32;25;12;17;24;24;26;39;20;24;32;n/d
26/07/2014;7;28;34;24;8;19;25;28;29;34;24;29;32;n/d
26/07/2014;8;26;35;28;7;14;27;25;27;36;26;33;29;n/d
26/07/2014;9;25;33;26;5;15;21;23;25;30;21;28;24;n/d
26/07/2014;10;25;32;21;12;10;17;21;23;19;15;17;21;n/d
26/07/2014;11;15;36;14;11;9;16;14;16;17;10;14;15;n/d
26/07/2014;12;17;38;9;9;9;15;15;11;22;7;12;17;n/d
26/07/2014;13;13;25;8;8;8;18;12;14;17;11;9;15;n/d
26/07/2014;14;12;24;10;10;8;12;16;13;21;13;11;14;n/d
26/07/2014;15;12;23;7;9;7;16;14;9;18;10;11;13;n/d
26/07/2014;16;12;26;8;8;8;15;15;11;22;10;10;14;n/d
26/07/2014;17;13;30;10;12;13;12;14;11;18;11;9;12;n/d
26/07/2014;18;12;22;13;9;9;15;14;8;19;11;10;14;n/d
26/07/2014;19;12;21;16;9;11;19;14;10;27;10;13;15;n/d
26/07/2014;20;13;22;12;17;9;17;16;13;22;13;14;11;n/d
26/07/2014;21;14;24;10;17;17;17;17;15;26;13;13;17;n/d
26/07/2014;22;18;27;13;8;15;22;19;15;35;14;11;17;n/d
26/07/2014;23;19;33;19;8;14;18;19;16;29;15;12;25;n/d
26/07/2014;24;17;26;20;9;15;25;17;15;31;13;15;17;n/d
27/07/2014;1;18;24;16;9;17;15;16;15;36;15;17;22;n/d
27/07/2014;2;17;24;18;9;15;25;17;14;25;15;9;19;n/d
27/07/2014;3;19;23;25;12;16;22;18;15;26;16;18;20;n/d
27/07/2014;4;18;28;21;13;14;19;18;17;33;18;12;22;n/d
27/07/2014;5;18;30;26;13;19;21;16;18;32;18;17;21;n/d
27/07/2014;6;18;31;21;13;16;24;16;18;25;16;15;17;n/d
27/07/2014;7;18;30;17;7;14;21;16;16;24;16;12;21;n/d
27/07/2014;8;18;30;18;7;11;23;14;17;21;14;14;18;n/d
27/07/2014;9;18;40;18;10;13;15;17;18;25;14;17;19;n/d
27/07/2014;10;18;37;17;9;11;16;17;14;24;14;14;16;n/d
27/07/2014;11;15;29;9;13;9;15;16;16;18;11;10;15;n/d
27/07/2014;12;15;24;9;11;10;17;15;13;16;10;15;20;n/d
27/07/2014;13;13;29;11;11;10;17;19;14;16;10;9;13;n/d
27/07/2014;14;13;30;11;9;12;16;17;11;21;9;11;13;n/d
27/07/2014;15;14;24;9;12;8;18;16;10;16;n/d;12;11;n/d
27/07/2014;16;11;27;13;8;7;15;16;15;18;n/d;9;16;n/d
27/07/2014;17;13;30;14;12;14;20;14;15;24;n/d;11;17;n/d
27/07/2014;18;13;34;9;9;12;23;15;13;30;n/d;12;13;n/d
27/07/2014;19;17;28;8;11;12;21;17;13;24;n/d;11;21;n/d
27/07/2014;20;16;24;12;12;13;19;17;17;32;n/d;12;20;n/d
27/07/2014;21;16;23;11;13;13;18;16;14;36;15;12;22;n/d
27/07/2014;22;15;21;10;10;11;20;16;14;27;17;12;24;n/d
27/07/2014;23;14;20;12;6;11;13;14;19;22;12;13;24;n/d
27/07/2014;24;34;18;15;7;11;13;12;14;25;11;13;15;n/d
28/07/2014;1;23;22;14;11;11;11;16;17;23;12;12;17;n/d
28/07/2014;2;18;19;13;19;9;18;18;16;20;16;14;20;n/d
28/07/2014;3;13;14;13;n/d;10;6;16;12;23;11;14;12;n/d
28/07/2014;4;15;21;17;n/d;11;11;14;12;28;10;16;21;n/d
28/07/2014;5;13;33;20;n/d;20;10;14;10;33;13;6;18;n/d
28/07/2014;6;18;38;15;n/d;15;18;18;13;35;18;14;20;n/d
28/07/2014;7;16;44;15;12;11;23;17;12;32;18;16;19;n/d
28/07/2014;8;14;48;9;12;12;19;13;16;27;15;13;13;n/d
28/07/2014;9;12;40;10;8;12;16;14;13;26;19;8;11;n/d
28/07/2014;10;10;36;6;5;5;18;12;12;23;12;5;11;n/d
28/07/2014;11;13;41;7;4;4;13;13;12;18;9;6;11;n/d
28/07/2014;12;8;29;6;5;2;11;14;14;13;9;7;11;n/d
28/07/2014;13;7;25;5;3;1;9;12;10;11;7;10;8;n/d
28/07/2014;14;8;22;8;3;2;8;9;7;16;5;5;5;n/d
28/07/2014;15;10;22;7;1;2;9;10;6;17;5;1;5;n/d
28/07/2014;16;9;19;5;0;3;10;9;6;20;5;2;12;n/d
28/07/2014;17;8;16;4;0;1;14;10;8;21;11;3;18;n/d
28/07/2014;18;7;14;3;0;0;14;9;8;24;6;2;10;n/d
28/07/2014;19;6;13;2;9;2;17;8;3;18;5;2;9;n/d
28/07/2014;20;6;13;3;14;3;9;9;5;15;3;5;13;n/d
28/07/2014;21;9;16;3;10;5;10;10;8;18;3;4;13;n/d
28/07/2014;22;8;20;4;5;4;8;9;6;17;5;1;12;n/d
28/07/2014;23;8;17;5;1;5;6;8;4;15;4;0;12;n/d
28/07/2014;24;6;11;5;2;5;7;7;6;10;6;3;8;n/d
29/07/2014;1;5;9;4;2;5;9;6;4;7;4;4;5;n/d
29/07/2014;2;7;7;4;1;5;8;4;5;9;4;3;4;n/d
29/07/2014;3;5;7;3;1;1;6;5;6;8;4;0;5;n/d
29/07/2014;4;5;11;4;0;0;4;4;6;11;1;4;7;n/d
29/07/2014;5;5;19;4;n/d;0;7;4;8;18;2;4;11;n/d
29/07/2014;6;4;29;3;0;1;10;5;6;23;4;2;7;n/d
29/07/2014;7;7;33;5;0;5;7;6;5;19;5;4;7;n/d
29/07/2014;8;9;29;6;1;6;10;8;8;21;8;5;10;n/d
29/07/2014;9;9;30;8;2;7;13;11;10;23;10;7;15;n/d
29/07/2014;10;9;25;8;3;8;12;10;9;19;11;4;17;n/d
29/07/2014;11;11;22;10;8;5;12;12;10;17;9;2;12;n/d
29/07/2014;12;10;n/d;10;7;5;10;13;8;19;11;2;n/d;n/d
29/07/2014;13;9;n/d;8;4;7;14;11;6;13;10;8;n/d;n/d
29/07/2014;14;18;27;16;2;5;18;15;10;32;11;23;14;n/d
29/07/2014;15;27;38;19;4;6;14;24;19;30;15;22;20;n/d
29/07/2014;16;22;32;13;3;14;19;24;22;30;20;18;15;n/d
29/07/2014;17;16;27;17;2;10;19;18;19;22;16;14;16;n/d
29/07/2014;18;18;31;16;10;9;23;16;17;23;15;11;18;n/d
29/07/2014;19;17;27;12;13;13;20;17;17;19;15;11;22;n/d
29/07/2014;20;16;24;14;14;12;23;16;20;23;14;9;12;n/d
29/07/2014;21;15;21;10;12;10;21;16;15;12;13;7;17;n/d
29/07/2014;22;12;20;13;17;8;18;14;12;10;10;7;11;n/d
29/07/2014;23;10;17;13;11;8;11;12;15;9;8;8;11;n/d
29/07/2014;24;10;15;14;8;6;10;11;14;15;8;9;13;n/d
30/07/2014;1;11;14;10;5;6;7;10;12;12;9;6;13;n/d
30/07/2014;2;11;15;12;8;8;7;10;11;9;9;7;13;n/d
30/07/2014;3;11;17;17;6;9;10;11;13;14;9;9;12;n/d
30/07/2014;4;10;18;11;10;10;9;9;7;21;8;7;12;n/d
30/07/2014;5;12;29;10;8;9;15;9;14;36;8;8;9;n/d
30/07/2014;6;13;38;16;5;10;15;12;16;31;11;8;12;n/d
30/07/2014;7;17;40;15;9;8;14;14;15;29;15;10;16;n/d
30/07/2014;8;18;46;8;6;7;12;18;17;13;15;6;18;n/d
30/07/2014;9;19;40;6;2;5;16;16;14;19;12;5;13;n/d
30/07/2014;10;14;26;4;1;6;11;16;n/d;16;12;7;19;n/d
30/07/2014;11;13;30;7;7;7;14;16;n/d;21;12;7;15;n/d
30/07/2014;12;13;31;9;7;9;16;17;n/d;24;8;7;16;n/d
30/07/2014;13;11;26;15;9;7;16;14;n/d;28;7;7;18;n/d
30/07/2014;14;12;23;12;7;6;13;14;n/d;23;10;9;13;n/d
30/07/2014;15;12;23;9;8;7;18;13;n/d;23;7;7;16;n/d
30/07/2014;16;12;23;9;11;10;18;13;n/d;20;8;13;15;n/d
30/07/2014;17;11;22;7;10;9;19;14;n/d;16;9;8;10;n/d
30/07/2014;18;11;18;8;12;8;14;11;n/d;20;9;6;6;n/d
30/07/2014;19;10;17;6;10;5;15;11;10;19;9;9;5;n/d
30/07/2014;20;8;16;9;16;11;14;11;10;20;7;7;10;n/d
30/07/2014;21;7;16;6;11;11;11;12;10;10;8;5;10;n/d
30/07/2014;22;8;15;9;17;9;13;10;10;21;6;3;16;n/d
30/07/2014;23;11;14;7;8;7;12;9;8;18;6;2;13;n/d
30/07/2014;24;13;14;6;7;6;9;8;5;18;6;5;10;n/d
31/07/2014;1;10;12;6;5;5;11;9;10;16;5;10;10;n/d
31/07/2014;2;10;11;9;4;3;11;9;12;12;6;8;8;n/d
31/07/2014;3;11;12;8;2;5;9;10;9;15;11;8;12;n/d
31/07/2014;4;11;18;9;1;4;12;9;10;23;9;6;14;n/d
31/07/2014;5;11;21;15;3;10;17;11;8;36;8;9;16;n/d
31/07/2014;6;14;29;15;4;6;18;11;10;33;10;8;22;n/d
31/07/2014;7;18;30;16;6;8;22;13;11;20;13;6;22;n/d
31/07/2014;8;21;26;10;8;n/d;24;16;13;24;15;11;25;n/d
31/07/2014;9;22;29;11;6;n/d;21;19;9;25;15;10;17;n/d
31/07/2014;10;16;26;13;7;9;17;17;8;24;12;8;13;n/d
31/07/2014;11;13;26;10;5;5;12;14;11;17;11;12;13;n/d
31/07/2014;12;10;25;7;4;6;13;15;3;20;7;10;15;n/d
31/07/2014;13;9;33;8;5;6;13;12;6;16;7;7;9;n/d
31/07/2014;14;9;25;10;3;6;11;13;7;15;7;9;12;n/d
31/07/2014;15;9;23;10;5;4;12;14;4;15;n/d;8;13;n/d
31/07/2014;16;11;24;8;17;5;19;10;10;18;n/d;6;12;n/d
31/07/2014;17;10;27;8;2;7;10;12;10;15;n/d;5;10;n/d
31/07/2014;18;10;21;7;2;8;11;12;10;21;n/d;8;18;n/d
31/07/2014;19;13;22;10;9;6;18;14;4;22;n/d;23;10;n/d
31/07/2014;20;13;21;13;5;4;17;16;8;19;n/d;10;15;n/d
31/07/2014;21;13;21;13;7;6;21;17;16;21;n/d;17;21;n/d
31/07/2014;22;16;21;12;9;12;21;15;18;16;n/d;13;17;n/d
31/07/2014;23;16;22;12;8;10;18;16;17;21;n/d;14;14;n/d
31/07/2014;24;16;18;14;7;8;15;15;13;25;n/d;11;15;n/d
01/08/2014;1;15;15;13;8;16;14;13;13;17;n/d;10;14;n/d
01/08/2014;2;14;16;17;8;9;16;14;13;16;n/d;17;13;n/d
01/08/2014;3;13;18;14;10;15;13;14;14;19;n/d;14;19;n/d
01/08/2014;4;14;18;18;10;11;13;15;13;15;n/d;12;19;n/d
01/08/2014;5;15;21;15;7;12;17;14;10;26;10;11;24;n/d
01/08/2014;6;14;28;14;8;13;19;11;13;27;10;12;20;n/d
01/08/2014;7;15;29;13;8;10;22;13;17;23;12;9;23;n/d
01/08/2014;8;15;26;13;13;13;19;16;17;31;12;12;26;n/d
01/08/2014;9;16;24;14;8;13;21;17;15;29;14;12;19;n/d
01/08/2014;10;17;29;n/d;7;13;18;16;10;34;12;13;16;n/d
01/08/2014;11;16;27;n/d;8;9;21;19;9;29;14;12;18;n/d
01/08/2014;12;15;23;11;10;7;16;20;12;24;14;10;21;n/d
01/08/2014;13;17;27;10;7;6;21;17;16;26;13;7;16;n/d
01/08/2014;14;17;23;12;8;5;17;16;14;22;11;9;22;n/d
01/08/2014;15;15;24;12;8;6;14;15;13;21;11;7;17;n/d
01/08/2014;16;15;22;9;5;5;13;14;13;19;12;11;17;n/d
01/08/2014;17;15;25;18;4;3;16;13;15;19;11;13;19;n/d
01/08/2014;18;13;28;14;8;3;18;14;11;18;10;9;20;n/d
01/08/2014;19;11;28;14;11;4;16;13;10;15;9;10;20;n/d
01/08/2014;20;12;22;24;9;8;19;15;10;25;9;11;30;n/d
01/08/2014;21;16;25;21;7;9;16;16;14;28;12;13;33;n/d
01/08/2014;22;13;25;22;8;9;12;15;17;24;8;16;29;n/d
01/08/2014;23;12;23;23;9;10;17;15;15;23;10;15;21;n/d
01/08/2014;24;12;20;17;7;8;15;15;13;20;11;11;24;n/d
02/08/2014;1;12;19;21;6;13;17;14;13;20;10;12;21;n/d
02/08/2014;2;12;21;19;4;10;14;11;18;10;10;9;19;n/d
02/08/2014;3;13;19;15;5;8;12;13;14;20;12;15;16;n/d
02/08/2014;4;12;19;13;4;12;12;12;12;19;11;8;13;n/d
02/08/2014;5;12;26;13;5;12;17;11;10;20;10;8;23;n/d
02/08/2014;6;12;22;11;5;9;15;13;14;18;12;10;22;n/d
02/08/2014;7;12;23;12;5;10;18;12;13;17;9;13;18;n/d
02/08/2014;8;12;23;12;8;8;15;12;10;18;11;11;21;n/d
02/08/2014;9;12;26;13;8;8;20;13;11;17;10;10;19;n/d
02/08/2014;10;13;25;12;6;8;14;13;19;13;10;7;12;n/d
02/08/2014;11;13;25;11;6;8;16;11;11;18;8;7;16;n/d
02/08/2014;12;12;22;12;4;6;12;14;9;15;10;9;17;n/d
02/08/2014;13;12;23;20;4;6;13;13;10;15;7;8;14;n/d
02/08/2014;14;10;23;14;6;8;13;11;12;16;7;9;15;n/d
02/08/2014;15;10;18;10;4;6;9;9;7;6;7;12;15;n/d
